1_x,1_y,1_z,2_x,2_y,2_z,3_x,3_y,3_z,4_x,4_y,4_z,5_x,5_y,5_z,6_x,6_y,6_z,stop
-106.76,47.45,-178.96,146.68,34.29,-0.75,-117.06,32.23,-59.27,98.07,-61.81,-8.28,91.92,-49.73,15.49,-154.49,-31.08,3.46
-107.41,42.66,-176.78,154.05,33.84,4.17,-112.34,32.66,-55.73,92.59,-54.85,-1.82,87.60,-42.54,20.08,-156.95,-24.96,6.15
-108.55,37.41,-174.79,161.42,32.82,9.08,-107.97,32.85,-52.39,88.71,-47.91,2.72,84.76,-35.43,23.01,-158.58,-19.11,7.72
-110.19,32.15,-173.04,168.56,31.52,13.70,-104.91,32.97,-49.67,0,0,0,82.77,-28.57,24.88,-159.56,-13.97,8.32
-111.80,27.28,-171.45,-178.31,28.40,21.74,-103.08,33.04,-47.85,85.10,-34.40,7.61,81.30,-22.11,26.09,-160.28,-8.76,8.30
-112.87,22.84,-169.78,-172.53,27.23,25.33,-101.57,33.16,-46.16,83.33,-28.26,9.35,0,0,0,-160.78,-4.73,7.76
-113.69,18.71,-168.09,-167.23,26.42,28.89,-96.65,33.55,-41.51,81.82,-22.94,10.07,79.34,-11.22,26.69,-161.21,-1.58,6.89
-114.76,14.74,-166.30,-162.49,25.79,32.48,-94.46,33.90,-39.01,80.61,-18.69,9.70,78.54,-7.23,26.34,-161.49,0.89,6.00
-115.62,11.25,-164.30,-158.38,25.51,36.14,-92.38,34.35,-36.35,78.25,-14.03,6.99,77.80,-4.34,25.74,-161.53,2.82,5.41
-115.76,8.67,-162.09,-155.12,25.21,39.48,-90.33,34.70,-33.63,77.19,-13.65,5.69,77.22,-2.62,25.01,-161.31,4.51,4.96
-115.36,7.00,-159.91,-152.77,25.10,42.30,-88.16,34.70,-30.85,76.48,-14.39,4.89,76.82,-2.12,24.12,-160.83,5.27,4.46
-114.91,6.22,-158.03,-151.34,25.18,44.55,-86.39,34.57,-28.58,76.16,-16.13,4.61,76.65,-2.73,23.04,-160.07,4.92,3.69
-114.34,6.28,-156.51,-150.92,25.37,46.09,-85.54,34.63,-27.20,76.19,-18.73,4.63,76.82,-4.37,21.79,-159.13,3.43,2.58
-113.95,7.12,-155.35,-151.37,25.70,46.76,-85.23,34.47,-26.46,76.57,-22.16,4.52,77.39,-6.94,20.34,-158.05,0.95,1.14
-113.95,8.50,-154.71,-152.55,26.28,46.60,-85.62,34.23,-26.57,77.02,-25.79,3.96,78.45,-10.33,18.63,-156.68,-2.25,-0.51
-114.26,10.16,-154.79,-154.37,27.26,45.78,-86.73,34.67,-27.54,78.53,-30.59,2.56,80.10,-14.49,16.52,-154.99,-6.09,-2.41
-114.14,12.26,-155.83,-156.82,28.51,44.34,-88.29,35.34,-29.12,0,0,0,82.41,-19.24,13.92,-152.90,-10.51,-4.65
-114.15,14.88,-157.24,-159.96,29.90,42.24,-90.32,35.99,-31.26,84.79,-41.67,-2.36,90.07,-30.72,6.41,-150.48,-14.90,-7.11
-114.73,17.91,-158.78,-163.73,31.35,39.54,-92.70,36.56,-33.76,89.95,-47.54,-6.24,95.35,-36.28,1.42,-147.22,-19.85,-10.19
-115.75,21.33,-160.54,-168.22,32.88,36.16,-95.49,37.01,-36.66,97.38,-53.72,-11.80,102.07,-41.69,-4.75,-143.65,-24.43,-13.33
-117.22,24.98,-162.69,-173.30,34.37,32.21,-98.73,37.28,-40.00,107.39,-59.82,-19.50,110.49,-46.64,-12.48,-139.58,-28.75,-16.78
-119.03,28.72,-165.26,-178.84,35.71,27.82,-102.28,37.36,-43.60,120.95,-65.24,-30.89,120.94,-50.73,-22.20,-135.05,-32.65,-20.54
-121.12,32.61,-168.33,175.25,36.75,23.00,-105.83,37.24,-47.16,139.97,-68.88,-48.53,133.46,-53.61,-33.87,-130.15,-36.16,-24.60
-123.43,36.71,-171.64,169.04,37.50,17.82,-109.36,36.86,-50.61,163.17,-69.43,-71.42,147.39,-55.11,-46.66,-124.92,-39.28,-28.86
-125.98,40.99,-174.91,162.67,37.92,12.37,-112.90,36.19,-54.11,-176.08,-66.51,-92.72,161.60,-55.22,-59.55,-119.66,-42.00,-33.02
-128.98,44.48,-178.63,156.27,38.05,6.75,-116.73,35.20,-57.88,-161.88,-60.82,-107.90,174.96,-53.96,-71.64,-114.64,-44.41,-36.97
-132.22,48.65,177.16,150.04,37.87,1.18,-120.85,33.90,-61.90,-153.86,-53.76,-116.64,-173.14,-51.56,-82.40,-109.61,-46.60,-41.17
-135.97,52.44,172.38,144.09,37.35,-4.12,-124.22,32.50,-65.46,-149.68,-46.61,-121.30,-162.87,-48.46,-91.73,-104.44,-48.58,-45.79
-140.10,55.99,167.23,138.54,36.58,-9.13,-127.23,31.00,-68.72,-147.22,-39.69,-124.56,-154.37,-44.92,-99.47,-98.98,-50.44,-51.07
-144.69,59.36,161.73,133.16,35.54,-13.87,-129.79,29.49,-71.53,-145.39,-33.59,-127.46,-147.59,-41.47,-105.66,0,0,0
-153.76,65.41,150.48,128.49,34.41,-18.13,-132.10,27.92,-74.03,-143.49,-28.66,-130.26,-142.32,-38.36,-110.59,-81.44,-53.46,-70.35
-158.39,67.80,144.46,124.36,33.32,-22.11,-134.07,26.40,-76.26,-141.97,-24.93,-132.75,-138.47,-35.59,-114.15,-75.62,-53.22,-76.50
-163.17,69.70,138.15,120.23,32.19,-26.06,-135.68,25.00,-78.19,-141.18,-22.49,-134.81,-135.87,-33.48,-116.37,-70.93,-52.17,-80.88
-167.67,71.27,132.10,116.63,31.15,-29.49,-136.68,24.05,-79.49,-141.14,-20.92,-135.85,-134.27,-32.34,-117.38,-67.97,-52.09,-82.94
-171.38,72.65,126.93,113.66,30.21,-32.31,-137.29,23.40,-80.36,-141.65,-19.75,-135.79,-133.67,-32.14,-117.14,-66.55,-52.44,-83.14
-174.06,73.91,122.99,111.27,29.47,-34.71,-137.69,22.90,-81.02,-142.18,-19.38,-134.92,-133.88,-32.81,-115.95,-66.66,-53.29,-81.77
-175.08,75.06,120.75,109.54,28.93,-36.59,-137.74,22.71,-81.36,-142.46,-20.01,-133.42,-134.62,-34.27,-114.21,-68.05,-54.58,-79.19
-173.94,76.08,120.51,108.50,28.64,-37.97,-137.37,22.78,-81.39,-142.42,-21.43,-131.61,-135.79,-36.55,-112.13,-70.39,-55.99,-75.70
-170.12,77.01,122.79,108.17,28.61,-38.79,-136.50,23.18,-81.03,-142.07,-23.49,-129.54,-137.88,-39.94,-109.46,-73.38,-57.33,-71.61
-163.33,77.72,127.98,108.52,28.84,-39.08,-135.31,23.75,-80.40,-141.41,-26.28,-127.30,-140.20,-43.65,-106.49,0,0,0
-154.05,77.93,135.93,111.17,29.86,-38.05,-133.85,24.44,-79.52,-140.72,-29.79,-124.86,-143.41,-47.55,-102.70,0,0,0
-144.10,77.44,144.96,113.53,30.53,-36.53,-129.96,26.10,-76.65,-140.47,-33.61,-121.86,-147.78,-51.56,-97.89,0,0,0
-135.26,76.17,153.26,116.53,31.26,-34.47,0,0,0,-142.60,-41.30,-113.32,-160.52,-59.38,-84.64,-91.34,-59.99,-50.12
-128.60,74.27,159.63,120.18,31.98,-31.84,-124.74,27.85,-72.13,-145.04,-45.32,-107.99,-170.87,-63.16,-74.11,0,0,0
-119.90,69.08,168.17,124.41,32.53,-28.66,-121.66,28.66,-69.27,-148.24,-49.55,-102.19,176.61,-65.96,-61.44,-112.69,-57.53,-26.95
-116.62,66.19,171.61,129.13,32.90,-25.16,-118.59,29.31,-66.21,-152.11,-54.01,-95.93,161.49,-67.60,-46.08,-120.38,-55.14,-18.87
-113.97,63.15,175.15,134.00,33.04,-21.62,-115.80,29.72,-63.27,-156.77,-58.44,-89.04,145.35,-67.59,-29.63,0,0,0
-112.17,59.89,178.71,144.05,32.45,-14.51,-113.13,29.79,-60.55,-162.37,-62.36,-81.42,130.61,-66.02,-14.51,-132.11,-48.98,-6.22
-111.29,56.48,-177.98,149.04,31.79,-11.06,-110.77,29.67,-58.31,-170.52,-66.16,-71.48,118.65,-63.27,-2.08,0,0,0
-111.26,53.04,-175.02,153.95,30.97,-7.69,-107.22,29.73,-55.00,178.90,-69.18,-59.16,109.88,-59.75,7.23,0,0,0
-111.17,49.52,-172.13,158.66,30.24,-4.63,-105.56,29.83,-53.62,150.14,-72.76,-26.54,103.88,-55.83,13.73,0,0,0
-110.21,45.66,-168.92,163.09,29.74,-2.02,-104.25,29.93,-52.62,133.38,-73.23,-7.55,96.58,-48.11,22.13,-144.05,-34.57,7.38
-109.05,42.10,-165.61,167.17,29.22,0.20,-103.30,29.98,-51.91,117.41,-72.68,10.58,94.50,-44.56,24.83,-145.55,-31.10,9.15
-108.37,38.72,-162.43,170.92,28.67,2.20,-102.58,30.04,-51.34,104.41,-71.17,25.44,93.34,-41.29,26.59,-146.61,-27.99,10.26
-108.12,35.62,-159.78,174.45,28.34,4.10,-101.98,30.27,-50.64,95.12,-69.22,36.42,92.97,-38.39,27.49,-147.27,-25.27,10.75
-108.05,32.60,-157.99,177.77,28.16,5.91,-101.70,30.55,-50.13,89.18,-67.29,44.10,93.09,-35.95,27.83,-147.63,-22.81,10.83
-107.52,29.75,-157.13,-179.37,28.10,7.54,-101.56,30.79,-49.60,85.45,-65.65,49.74,93.58,-34.01,27.78,-147.79,-20.61,10.65
-105.83,27.36,-156.92,-177.11,28.24,8.88,-101.37,30.95,-48.89,82.92,-64.36,54.39,94.49,-32.56,27.24,-147.78,-18.86,10.19
-103.10,25.53,-156.99,-175.54,28.44,9.83,-101.37,30.97,-48.21,81.15,-63.43,58.46,95.76,-31.55,26.22,-147.57,-17.61,9.43
-99.86,24.20,-156.99,-174.61,28.69,10.32,-101.82,30.84,-47.84,79.73,-61.54,62.22,97.49,-30.94,24.77,-147.25,-16.69,8.37
-96.26,23.19,-157.17,-174.32,28.99,10.40,-102.76,30.64,-47.97,79.17,-60.25,65.11,99.39,-30.73,23.13,-146.90,-16.02,7.09
-92.47,22.44,-157.83,-174.57,29.24,10.12,-104.22,30.43,-48.69,79.02,-60.70,67.58,101.39,-30.84,21.37,-146.55,-15.58,5.70
-88.83,22.00,-159.12,-175.27,29.49,9.55,-106.25,29.96,-49.88,0,0,0,103.56,-31.16,19.53,-146.14,-15.37,4.24
-85.52,21.93,-161.05,-176.30,29.81,8.74,-108.58,29.41,-51.38,76.16,-62.54,75.80,105.91,-31.62,17.56,-145.21,-15.31,1.15
-82.56,22.16,-163.39,-177.54,30.19,7.73,-111.02,28.85,-53.03,71.31,-63.32,84.09,108.40,-32.15,15.44,-144.82,-15.32,-0.41
-80.08,22.61,-166.12,-178.98,30.48,6.54,-113.32,28.29,-54.50,64.25,-63.53,94.81,110.93,-32.81,13.40,-144.52,-15.33,-1.90
-78.24,23.11,-169.21,179.50,30.70,5.23,-115.52,27.67,-55.71,55.92,-63.07,106.63,113.53,-33.64,11.44,-144.33,-15.33,-3.29
-76.95,23.57,-172.46,177.92,30.78,3.76,-117.66,26.95,-56.76,47.51,-61.90,118.09,116.31,-34.60,9.38,-144.31,-15.25,-4.52
-75.19,24.02,-175.63,176.53,30.79,2.28,-119.74,26.19,-57.59,39.93,-60.13,128.07,119.20,-35.65,7.32,-144.44,-15.11,-5.59
-73.14,24.42,-178.87,175.24,30.74,0.81,-121.83,25.42,-58.24,33.43,-57.83,136.47,122.21,-36.79,5.38,-144.70,-15.01,-6.60
-71.09,24.76,177.82,174.10,30.77,-0.61,-123.95,24.62,-58.78,27.90,-55.29,143.56,125.38,-37.93,3.39,-145.13,-14.93,-7.67
-69.23,24.97,174.55,173.13,30.99,-1.99,-126.14,23.74,-59.31,23.10,-52.88,149.62,128.85,-38.97,1.04,-145.65,-14.60,-8.69
-67.90,25.01,171.40,0,0,0,-128.44,22.80,-59.84,19.02,-50.49,154.58,132.30,-39.82,-1.38,-146.19,-14.18,-9.69
-65.28,24.99,166.03,171.54,31.22,-4.63,-130.65,21.92,-60.20,15.77,-48.07,158.19,136.19,-40.78,-3.94,-146.85,-13.85,-11.00
-63.49,25.02,163.47,170.94,31.11,-5.91,-132.70,21.14,-60.29,13.42,-45.75,160.52,139.79,-41.84,-6.03,-147.52,-13.69,-12.43
-61.95,24.81,160.84,170.62,30.90,-7.06,-134.63,20.46,-60.12,11.86,-43.73,162.00,143.44,-42.91,-8.07,-148.32,-13.57,-13.93
-60.64,24.44,158.27,170.63,30.67,-8.01,-136.55,19.70,-59.90,9.31,-41.80,164.18,147.16,-43.70,-10.22,-149.22,-13.51,-15.58
-59.08,24.13,155.92,170.89,30.56,-8.85,-138.47,18.88,-59.62,6.81,-39.65,166.34,150.85,-44.39,-12.30,-150.22,-13.52,-17.36
-56.97,23.93,153.89,171.32,30.67,-9.63,-140.31,18.21,-59.10,4.71,-37.30,168.02,154.43,-45.12,-14.20,-151.17,-13.49,-19.14
-54.63,23.64,152.06,171.88,30.74,-10.36,-142.08,17.77,-58.28,3.14,-34.59,169.12,157.90,-45.69,-16.01,-152.14,-13.78,-20.86
-52.58,23.07,150.25,172.75,30.30,-10.89,-143.85,17.31,-57.34,1.77,-31.70,169.89,161.26,-45.90,-17.88,-153.06,-14.02,-22.46
-50.65,22.16,148.72,173.87,29.70,-11.28,-145.39,16.77,-56.40,0.48,-28.58,170.46,164.63,-45.79,-19.74,-153.98,-14.01,-23.86
-48.89,20.92,147.60,175.18,29.06,-11.63,-146.69,16.37,-55.31,-0.86,-25.41,170.90,167.96,-45.64,-21.41,-154.66,-13.80,-25.17
-47.43,19.41,146.64,0,0,0,-147.86,15.90,-54.05,-2.60,-22.74,171.35,170.89,-45.49,-22.78,-155.05,-13.50,-26.34
-46.48,17.62,145.80,0,0,0,-150.46,14.99,-51.65,-4.77,-21.07,171.94,173.73,-45.25,-24.01,-155.46,-13.08,-27.45
-45.67,15.81,145.19,-178.40,26.39,-12.40,-151.95,14.57,-50.71,-8.84,-19.36,173.33,176.37,-44.86,-25.06,-155.95,-12.69,-28.48
-43.75,14.01,145.05,-176.45,25.84,-12.25,-153.34,13.89,-50.08,-10.64,-18.60,174.12,179.44,-44.04,-26.36,-156.68,-12.43,-29.60
-40.97,12.21,145.33,-174.85,25.59,-12.07,-153.72,13.21,-49.55,-12.55,-17.57,174.93,-177.86,-43.02,-27.45,-157.59,-12.18,-30.59
-39.15,10.64,145.81,-173.35,25.74,-11.90,-153.72,12.82,-48.95,-14.69,-16.52,175.67,-175.49,-42.19,-28.27,-158.15,-11.93,-31.52
-38.09,9.18,146.40,-172.08,25.99,-11.72,-154.13,12.46,-48.29,-16.78,-15.78,176.41,-173.26,-41.82,-28.99,-158.09,-11.82,-32.49
-37.57,7.95,146.93,-171.11,25.87,-11.51,-154.57,12.51,-47.52,0,0,0,-171.45,-41.49,-29.47,-158.30,-11.62,-33.35
