1_x,1_y,1_z,2_x,2_y,2_z,3_x,3_y,3_z,4_x,4_y,4_z,5_x,5_y,5_z,6_x,6_y,6_z,stop
-15.70,32.86,127.36,127.62,4.46,-29.96,-139.84,5.43,-72.05,46.03,-1.72,109.74,118.94,-25.22,2.45,-151.14,-1.25,-9.44
-15.79,32.98,127.87,127.98,4.40,-28.78,-139.50,5.33,-70.31,45.57,-1.56,108.26,119.20,-25.37,0.57,-150.92,-1.37,-11.05
-15.54,32.93,128.46,128.28,4.38,-27.73,-139.22,5.27,-68.66,45.19,-1.38,106.83,0,0,0,-150.80,-1.57,-12.53
-15.53,32.93,128.89,128.55,4.40,-26.88,-138.98,5.20,-67.13,44.15,-1.20,103.92,119.61,-25.56,-2.63,-150.69,-1.78,-13.93
-15.61,32.93,129.27,128.83,4.41,-26.13,-138.74,5.09,-65.72,43.83,-1.22,102.59,119.86,-25.71,-4.15,-150.57,-1.88,-15.32
-15.66,32.99,129.56,129.22,4.50,-25.49,-138.48,4.96,-64.42,43.14,-1.22,101.42,120.10,-25.82,-5.59,0,0,0
-15.17,32.84,130.01,129.81,4.72,-24.88,-138.23,4.80,-63.20,42.43,-1.17,100.41,120.45,-26.24,-8.09,0,0,0
-14.37,32.65,130.57,130.33,4.95,-24.32,-138.05,4.67,-62.08,41.88,-1.09,99.52,120.64,-26.46,-9.09,0,0,0
-13.88,32.47,130.87,131.31,5.52,-23.61,-137.91,4.59,-61.05,0,0,0,120.81,-26.59,-10.00,0,0,0
-13.56,32.35,131.09,131.80,5.73,-23.39,-137.67,4.42,-59.24,0,0,0,121.18,-26.66,-11.67,0,0,0
-13.05,32.33,131.40,132.73,6.14,-22.99,-137.56,4.32,-58.47,0,0,0,121.33,-26.68,-12.37,0,0,0
-12.59,32.30,131.52,133.17,6.48,-22.89,-137.45,4.31,-57.16,0,0,0,121.64,-26.70,-13.46,0,0,0
-11.81,32.15,131.56,133.98,7.18,-22.89,-137.45,4.36,-56.65,39.10,-2.08,95.08,121.79,-26.64,-13.86,0,0,0
-11.49,32.15,131.47,134.38,7.46,-23.00,-137.45,4.51,-55.90,38.92,-2.46,94.63,121.84,-26.54,-14.21,0,0,0
-11.19,32.15,131.34,134.76,7.75,-23.17,-137.47,4.59,-55.55,38.55,-3.29,93.93,121.84,-26.44,-14.52,-148.66,-1.00,-24.79
-11.07,32.07,131.04,135.11,8.03,-23.45,-137.50,4.61,-55.27,38.50,-3.47,93.69,121.84,-26.37,-14.82,0,0,0
-11.41,32.05,130.36,135.47,8.28,-23.83,-137.43,4.56,-55.10,38.53,-3.31,93.83,121.87,-26.21,-15.33,-148.21,-0.74,-25.47
-11.25,32.15,129.79,135.75,8.50,-24.34,-137.37,4.46,-54.98,38.70,-3.21,94.09,121.85,-26.09,-15.42,-148.07,-0.62,-25.74
-11.07,32.26,129.19,136.00,8.67,-24.98,-137.43,4.37,-54.98,38.95,-3.45,94.19,121.86,-25.90,-15.39,-147.99,-0.39,-25.95
-11.09,32.34,128.52,136.26,8.81,-25.69,-137.58,4.32,-55.15,39.14,-3.78,94.08,121.89,-25.72,-15.35,-147.98,-0.12,-25.98
-11.11,32.37,127.90,136.48,8.89,-26.32,-137.71,4.33,-55.38,39.25,-4.08,93.93,121.95,-25.56,-15.36,0,0,0
-11.03,32.39,126.77,136.68,8.95,-26.82,-137.77,4.40,-55.51,39.29,-4.28,93.80,122.05,-25.44,-15.44,-147.86,0.25,-25.73
-11.01,32.41,126.17,136.92,9.03,-27.30,-137.78,4.48,-55.56,39.34,-4.45,93.67,122.14,-25.40,-15.55,-147.71,0.26,-25.67
-10.98,32.53,125.54,137.20,9.19,-27.82,-137.75,4.54,-55.56,39.44,-4.65,93.53,122.26,-25.38,-15.64,-147.50,0.22,-25.69
-11.00,32.72,124.88,137.50,9.44,-28.41,-137.71,4.62,-55.54,39.64,-4.90,93.36,122.45,-25.36,-15.71,-147.24,0.19,-25.76
-11.14,32.96,124.19,137.84,9.67,-29.02,-137.68,4.75,-55.53,39.92,-5.23,93.11,122.70,-25.30,-15.82,0,0,0
-11.48,33.25,123.46,138.80,10.11,-30.11,-137.66,4.94,-55.53,40.26,-5.65,92.82,123.04,-25.23,-15.99,-146.57,0.33,-25.90
-12.00,33.57,122.62,139.46,10.30,-30.58,-137.64,5.13,-55.55,40.61,-6.11,92.55,123.47,-25.19,-16.18,-146.21,0.42,-25.88
-12.68,33.87,121.62,140.22,10.43,-30.99,-137.61,5.34,-55.58,40.90,-6.59,92.28,124.04,-25.19,-16.34,-145.85,0.48,-25.80
-13.40,34.20,120.46,141.09,10.52,-31.41,-137.57,5.55,-55.62,41.17,-7.12,92.05,124.64,-25.20,-16.45,0,0,0
-14.05,34.47,119.09,142.14,10.66,-31.86,-137.53,5.91,-55.77,41.42,-7.61,91.94,125.26,-25.17,-16.55,-145.15,0.66,-25.55
-14.67,34.72,117.48,143.34,10.85,-32.38,-137.50,6.01,-55.84,41.59,-8.07,91.82,125.89,-25.13,-16.64,-144.84,0.83,-25.39
-15.22,34.84,115.73,144.56,10.85,-32.92,-137.48,5.99,-55.90,41.80,-8.50,91.64,126.58,-25.08,-16.71,0,0,0
-15.69,34.79,113.88,145.82,10.70,-33.49,-137.46,5.84,-55.99,42.67,-9.68,90.46,127.39,-25.02,-16.81,0,0,0
-16.05,34.59,111.99,147.14,10.59,-34.07,-137.49,5.66,-56.10,43.45,-10.60,89.25,129.41,-24.98,-17.02,-143.65,1.15,-24.72
-16.26,34.31,110.08,148.55,10.58,-34.69,-137.56,5.57,-56.20,44.25,-11.78,87.64,130.60,-24.93,-17.17,-143.45,1.13,-24.64
-16.13,33.93,108.32,150.08,10.66,-35.36,-137.70,5.53,-56.30,45.05,-13.30,85.67,131.88,-24.91,-17.30,-143.25,1.07,-24.55
-15.81,33.40,106.72,151.74,10.76,-36.06,-137.96,5.38,-56.41,45.81,-15.03,83.65,133.23,-24.92,-17.45,-143.11,1.09,-24.44
-15.49,32.57,105.23,153.50,10.84,-36.73,-138.28,5.04,-56.59,46.61,-16.94,81.88,134.65,-24.94,-17.66,-143.00,1.16,-24.32
